fighter_id,name,height,weight,reach,stance,dob
http://ufcstats.com/fighter-details/e5010b1b94ca5755,Paul Felder,"5' 11""",155 lbs.,"70""",Orthodox,"Apr 25, 1984"
http://ufcstats.com/fighter-details/86597694317e5e1b,Feng Pengchao,--,135 lbs.,--,,--
http://ufcstats.com/fighter-details/954e3f4e2b0e6510,JP Felty,--,170 lbs.,--,,"Apr 28, 1979"
http://ufcstats.com/fighter-details/27541033b97c076d,Kevin Ferguson,"6' 2""",235 lbs.,"77""",Orthodox,"Feb 08, 1974"
http://ufcstats.com/fighter-details/c940b42df95bbd28,Feng Xiaocan,"5' 7""",115 lbs.,"67""",Southpaw,"Dec 27, 2001"
http://ufcstats.com/fighter-details/22a92d7f62195791,Tony Ferguson,"5' 11""",170 lbs.,"76""",Orthodox,"Feb 12, 1984"
http://ufcstats.com/fighter-details/15f4550e017f6c7d,Rhadi Ferguson,"5' 7""",205 lbs.,--,,--
http://ufcstats.com/fighter-details/b0f316c60f8d3b47,Josh Ferguson,"5' 5""",125 lbs.,--,Orthodox,"May 13, 1988"
http://ufcstats.com/fighter-details/cbc071cb20ea59c7,Bibiano Fernandes,"5' 7""",139 lbs.,--,Orthodox,"Mar 30, 1980"
http://ufcstats.com/fighter-details/979f7edbb6980b0d,CJ Fernandes,"6' 2""",170 lbs.,--,,"Nov 13, 1977"
http://ufcstats.com/fighter-details/a6eb54ae17a551be,Gabriella Fernandes,"5' 6""",125 lbs.,"66""",Southpaw,"Aug 13, 1993"
http://ufcstats.com/fighter-details/ec13c393d029297d,Kaue Fernandes,"5' 9""",155 lbs.,"73""",Orthodox,"Mar 17, 1995"
http://ufcstats.com/fighter-details/28ba5f27e473420c,Alexandre Ferreira,"5' 7""",205 lbs.,--,Orthodox,"Apr 25, 1979"
http://ufcstats.com/fighter-details/3df223aeaacecf3f,Lucas Fernando,"6' 3""",185 lbs.,"80""",,"Jan 10, 1997"
http://ufcstats.com/fighter-details/7ee1babb99f30115,Emily Fernandez,--,--,--,,--
http://ufcstats.com/fighter-details/dbc17725b887860a,Cezar Ferreira,"6' 1""",185 lbs.,"78""",Southpaw,"Feb 15, 1985"
http://ufcstats.com/fighter-details/1c2a8915f8431507,Erisson Ferreira,"5' 6""",125 lbs.,"70""",Orthodox,"May 03, 1991"
http://ufcstats.com/fighter-details/f53d4f21d1b5f2dc,Diego Ferreira,"5' 9""",155 lbs.,"74""",Orthodox,"Jan 18, 1985"
http://ufcstats.com/fighter-details/1e719d4b676dc19a,Brunno Ferreira,"5' 10""",185 lbs.,"72""",Orthodox,"Nov 04, 1992"
http://ufcstats.com/fighter-details/977081bc01197656,Scott Ferrozzo,"5' 11""",323 lbs.,--,Orthodox,"Apr 26, 1965"
http://ufcstats.com/fighter-details/33efaf2d0941cfcf,Andre Fialho,"6' 0""",170 lbs.,"74""",Orthodox,"Apr 07, 1994"
http://ufcstats.com/fighter-details/8c21eb9fd7c4c203,Timo Feucht,"6' 3""",205 lbs.,"79""",Orthodox,"Jan 18, 1996"
http://ufcstats.com/fighter-details/d814f5192e58fb2f,Drew Fickett,"5' 10""",155 lbs.,"70""",Orthodox,"Dec 14, 1979"
http://ufcstats.com/fighter-details/0ec821423baa26bd,Scott Fiedler,"6' 4""",235 lbs.,--,Orthodox,--
http://ufcstats.com/fighter-details/6e380a4d73ab4f0e,Ron Fields,"6' 2""",200 lbs.,--,Orthodox,"Nov 18, 1974"
http://ufcstats.com/fighter-details/b4c57a8c2b773e82,Michal Figlak,"5' 10""",155 lbs.,"70""",Orthodox,"Aug 15, 1996"
http://ufcstats.com/fighter-details/aa72b0f831d0bfe5,Deiveson Figueiredo,"5' 5""",135 lbs.,"68""",Orthodox,"Dec 18, 1987"
http://ufcstats.com/fighter-details/cdadae5363b66eef,Francisco Figueiredo,"5' 6""",125 lbs.,"68""",Southpaw,"Oct 23, 1989"
http://ufcstats.com/fighter-details/bbfca6d5c27d9cd8,Edwin Figueroa,"5' 7""",135 lbs.,"69""",Orthodox,"Jul 31, 1984"
http://ufcstats.com/fighter-details/daff32bc96d1eabf,Anthony Figueroa,"5' 4""",135 lbs.,--,Orthodox,--
http://ufcstats.com/fighter-details/2226445c4a196dc8,Jonathan Figueroa,--,185 lbs.,--,,"Feb 05, 1995"
http://ufcstats.com/fighter-details/2abdead94ce73552,Paulo Filho,"5' 8""",185 lbs.,--,Southpaw,"May 24, 1978"
http://ufcstats.com/fighter-details/65adf3856c4d9256,Jafel Filho,"5' 7""",125 lbs.,"68""",Orthodox,"May 05, 1993"
http://ufcstats.com/fighter-details/c32fb8c0f6471a4d,Mirko Filipovic,"6' 2""",230 lbs.,"73""",Southpaw,"Sep 10, 1974"
http://ufcstats.com/fighter-details/997b4f52f76a0b53,Brady Fink,"6' 0""",183 lbs.,--,Orthodox,--
http://ufcstats.com/fighter-details/8fd808923cffff82,Andre Fili,"5' 11""",145 lbs.,"74""",Orthodox,"Jun 25, 1990"
http://ufcstats.com/fighter-details/3317823959d32a05,Jan Finney,"5' 8""",135 lbs.,--,Orthodox,--
http://ufcstats.com/fighter-details/0496cdac0bc9edd8,Jesse Finney,"6' 0""",170 lbs.,--,,"Jul 11, 1974"
http://ufcstats.com/fighter-details/fbb60f24af5d5a02,Torrez Finney,"5' 8""",185 lbs.,"75""",Orthodox,"Oct 24, 1998"
http://ufcstats.com/fighter-details/9583662df31d943f,Luigi Fioravanti,"5' 8""",170 lbs.,"70""",Orthodox,"Jan 22, 1981"
http://ufcstats.com/fighter-details/34ff304266360297,Manon Fiorot,"5' 7""",125 lbs.,"65""",Orthodox,"Feb 17, 1990"
http://ufcstats.com/fighter-details/036e96c1c12b8a59,Nick Fiore,"5' 10""",155 lbs.,"72""",Orthodox,"Dec 10, 1997"
http://ufcstats.com/fighter-details/16d09e800ad7ec79,Luiz Firmino,"5' 6""",154 lbs.,--,Orthodox,"Mar 18, 1982"
http://ufcstats.com/fighter-details/f34312c2ccfa0e00,Spencer Fisher,"5' 7""",155 lbs.,"68""",Southpaw,"May 09, 1976"
http://ufcstats.com/fighter-details/bebb4ae55ac2bf6f,Chris Fishgold,"5' 8""",145 lbs.,"68""",Orthodox,"Jun 06, 1992"
http://ufcstats.com/fighter-details/5517bd590dbbe1f8,Bryanna Fissori,"5' 4""",145 lbs.,--,,--
http://ufcstats.com/fighter-details/c814b4c899793af6,Rafael Fiziev,"5' 8""",155 lbs.,"71""",Switch,"Mar 05, 1993"
http://ufcstats.com/fighter-details/6f018c039b4d5d80,Jon Fitch,"6' 0""",170 lbs.,"74""",Orthodox,"Feb 24, 1978"
http://ufcstats.com/fighter-details/b8dc5fbf8338adc5,Isi Fitikefu,"5' 10""",205 lbs.,--,,--
http://ufcstats.com/fighter-details/7d09200f6a77b20e,Colin Fletcher,"6' 2""",155 lbs.,--,Orthodox,"Jan 08, 1983"
http://ufcstats.com/fighter-details/725b1abc9a39d873,AJ Fletcher,"5' 10""",170 lbs.,"67""",Switch,"Feb 18, 1997"
http://ufcstats.com/fighter-details/a2d342ffc83913ed,Nathan Fletcher,"5' 7""",135 lbs.,"70""",Orthodox,"Jan 03, 1998"
http://ufcstats.com/fighter-details/4bb0f74d5e26f89a,Ty Flores,"6' 3""",205 lbs.,"73""",Switch,"Dec 22, 1993"
http://ufcstats.com/fighter-details/09e62c450e754913,Jimmy Flick,"5' 7""",125 lbs.,"68""",Orthodox,"Sep 07, 1990"
http://ufcstats.com/fighter-details/d23d5960ac5e117c,Alejandro Flores,"5' 10""",145 lbs.,"73""",Orthodox,"Aug 06, 1991"
http://ufcstats.com/fighter-details/cb139171ed1b69fe,Kenny Florian,"5' 10""",145 lbs.,"74""",Southpaw,"May 26, 1976"
http://ufcstats.com/fighter-details/b5f44dcb863f595b,Luke Flores,"6' 0""",155 lbs.,"73""",Southpaw,"Mar 17, 1988"
http://ufcstats.com/fighter-details/65db4065e2bc107d,Darrius Flowers,"5' 9""",155 lbs.,"71""",Orthodox,"Aug 25, 1994"
http://ufcstats.com/fighter-details/8164250600b7c91b,Cody Floyd,--,--,--,,"Jul 18, 1988"
http://ufcstats.com/fighter-details/c97fc5fbf7d32b8a,Bobby Flynn,--,170 lbs.,--,,--
http://ufcstats.com/fighter-details/01d2ed8c502e3828,Caros Fodor,"5' 9""",155 lbs.,"74""",Orthodox,"Jan 07, 1984"
http://ufcstats.com/fighter-details/5de61b03868035ff,Matt Foki,"5' 7""",220 lbs.,--,Orthodox,--
http://ufcstats.com/fighter-details/fa534853eb195270,Mal Foki,"5' 7""",220 lbs.,--,Orthodox,--
http://ufcstats.com/fighter-details/0adf1aacda5e26ac,AJ Fonseca,"5' 4""",145 lbs.,--,,--
http://ufcstats.com/fighter-details/7a82635ffa9b59fe,Claudionor Fontinelle,"5' 5""",185 lbs.,--,Orthodox,--
http://ufcstats.com/fighter-details/05339613bf8e9808,Rob Font,"5' 8""",135 lbs.,"71""",Orthodox,"Jun 25, 1987"
http://ufcstats.com/fighter-details/947eccadb72f4f6f,Jesse Forbes,"6' 2""",185 lbs.,"75""",Southpaw,"Oct 24, 1984"
http://ufcstats.com/fighter-details/a71ce6ff0b4a9dbb,Sterling Ford,"5' 10""",155 lbs.,--,,"Mar 12, 1986"
http://ufcstats.com/fighter-details/5340123d826ceadb,Codale Ford,"5' 9""",170 lbs.,--,,"May 13, 1979"
http://ufcstats.com/fighter-details/90390dd1b0791e7f,Raheam Forest,"5' 11""",170 lbs.,"73""",Switch,"Jul 11, 1997"
http://ufcstats.com/fighter-details/77ba5b2939c4018b,Carol Foro,--,125 lbs.,--,,--
http://ufcstats.com/fighter-details/b102c26727306ab6,Jussier Formiga,"5' 5""",125 lbs.,"67""",Orthodox,"Apr 14, 1985"
http://ufcstats.com/fighter-details/44bc27bfa76dcd9e,Renee Forte,"5' 7""",155 lbs.,"71""",Orthodox,"Mar 27, 1987"
http://ufcstats.com/fighter-details/b53c46f613f6f248,Brianna Fortino,"5' 0""",115 lbs.,"62""",Southpaw,"Aug 04, 1993"
http://ufcstats.com/fighter-details/3dc3022232b79c7a,Brian Foster,"5' 9""",170 lbs.,"71""",Orthodox,"Apr 03, 1984"
http://ufcstats.com/fighter-details/d761b3766e38c5db,Marcel Fortuna,"6' 1""",205 lbs.,"74""",Orthodox,"Oct 22, 1985"
http://ufcstats.com/fighter-details/ec33146e43e58933,Xavier Foupa-Pokam,"6' 1""",185 lbs.,--,Open Stance,"Jul 03, 1982"
http://ufcstats.com/fighter-details/d745d4146be48679,Mason Fowler,"5' 11""",170 lbs.,--,,--
http://ufcstats.com/fighter-details/f65a0eb902f9476b,Brandon Foxworth,"5' 11""",145 lbs.,--,Orthodox,"Apr 28, 1979"
http://ufcstats.com/fighter-details/e0ec3c3b6b611f7e,Hermes Franca,"5' 6""",155 lbs.,"71""",Orthodox,"Aug 26, 1974"
http://ufcstats.com/fighter-details/b9532d815060de7f,John Franchi,"5' 6""",145 lbs.,"67""",Orthodox,"Jul 16, 1982"
http://ufcstats.com/fighter-details/00a3ff40c4b2cf21,Glaico Franca Moreira,"6' 0""",155 lbs.,"77""",Orthodox,"Feb 28, 1991"
http://ufcstats.com/fighter-details/ecfdbf38681a59ba,Francisco France,"6' 0""",205 lbs.,--,,"Jan 21, 1983"
http://ufcstats.com/fighter-details/e564146b9cf6dbef,Felipe Franco,--,205 lbs.,--,,"Jan 22, 2001"
http://ufcstats.com/fighter-details/90957a918e26bf9c,Xavier Franklin,"5' 6""",135 lbs.,"66""",Southpaw,"Oct 15, 1996"
http://ufcstats.com/fighter-details/040d3b4c735541aa,Zoila Frausto,"5' 4""",135 lbs.,--,Orthodox,--
http://ufcstats.com/fighter-details/d897897060f10a3a,Rich Franklin,"6' 1""",185 lbs.,"76""",Southpaw,"Oct 05, 1974"
http://ufcstats.com/fighter-details/fee02819a271c050,Stephanie Frausto,"5' 2""",115 lbs.,"61""",Orthodox,"Sep 20, 1990"
http://ufcstats.com/fighter-details/d3711d3784b76255,Zane Frazier,"6' 5""",250 lbs.,--,Orthodox,--
http://ufcstats.com/fighter-details/3beeeafcbc8b4cbc,Gary Frazier,"6' 0""",245 lbs.,--,Orthodox,--
http://ufcstats.com/fighter-details/78863e4a28204a6b,Justin Frazier,"6' 0""",265 lbs.,"75""",Southpaw,"Jun 15, 1989"
http://ufcstats.com/fighter-details/b4bc2e3353a770b5,Ian Freeman,"5' 11""",225 lbs.,--,Orthodox,"Nov 10, 1966"
http://ufcstats.com/fighter-details/5870bd1eadf4f322,Jason Freeman,"6' 2""",225 lbs.,--,,"Sep 02, 1976"
http://ufcstats.com/fighter-details/63d071997c75e3fd,Kennedy Freeman,--,125 lbs.,--,,"Nov 26, 1996"
http://ufcstats.com/fighter-details/f1f37d667bcd0d27,Willamy Freire,"5' 8""",155 lbs.,--,Orthodox,"Jul 28, 1987"
http://ufcstats.com/fighter-details/98a58c26c5b1ed17,Patricio Freire,"5' 6""",145 lbs.,"67""",Orthodox,"Jul 07, 1987"
http://ufcstats.com/fighter-details/90e6dde9113830bd,Patricky Freire,"5' 7""",155 lbs.,"71""",,"Jun 01, 1986"
http://ufcstats.com/fighter-details/a47e9ec288c91067,Jeremy  Freitag,"6' 1""",205 lbs.,--,,--
http://ufcstats.com/fighter-details/14b9e0f2679a2205,Rafael Freitas,--,205 lbs.,--,Orthodox,--
http://ufcstats.com/fighter-details/9aa56f004b2bca07,Donavon Frelow,"5' 7""",135 lbs.,--,Orthodox,"Jan 20, 1985"
http://ufcstats.com/fighter-details/ca43de99b07b6b40,Josh Fremd,"6' 4""",185 lbs.,"76""",Orthodox,"Jan 15, 1994"
http://ufcstats.com/fighter-details/73321668ff977f1b,Clay French,"5' 7""",161 lbs.,--,Southpaw,"Oct 07, 1980"
http://ufcstats.com/fighter-details/756f45905fb20cb5,Mike French,"5' 10""",145 lbs.,--,,"May 29, 1975"
http://ufcstats.com/fighter-details/dccb63727f2f5f74,Matt Frevola,"5' 9""",155 lbs.,"71""",Orthodox,"Jun 11, 1990"
http://ufcstats.com/fighter-details/ee704df0afd74558,Artem Frolov,"5' 10""",185 lbs.,--,,"Sep 07, 1991"
http://ufcstats.com/fighter-details/d05cb1e8d1b885d8,Jinh Yu Frey,"5' 3""",115 lbs.,"65""",Southpaw,"May 20, 1985"
http://ufcstats.com/fighter-details/1641ef250e9de19b,Sarah Frota,"5' 6""",125 lbs.,"69""",Southpaw,"Apr 14, 1987"
http://ufcstats.com/fighter-details/7cec3c4a5e7b6d68,Daniel Frunza,"6' 1""",170 lbs.,"73""",Orthodox,"Apr 13, 1994"
http://ufcstats.com/fighter-details/271fe91f4ba9d2c5,Don Frye,"6' 1""",219 lbs.,--,Orthodox,"Nov 23, 1965"
http://ufcstats.com/fighter-details/a01a62132460a98d,Adam Fugitt,"6' 1""",170 lbs.,"77""",Southpaw,"Jan 12, 1989"
http://ufcstats.com/fighter-details/253de74457bd6374,Tony Fryklund,"6' 0""",185 lbs.,--,Orthodox,"Mar 26, 1971"
http://ufcstats.com/fighter-details/c3c38c86f5ab9b5c,Jesse Fujarczyk,"6' 4""",225 lbs.,--,Southpaw,"Jan 28, 1983"
http://ufcstats.com/fighter-details/d71d968dc6ecfdaf,Katsuhisa Fujii,"6' 0""",205 lbs.,--,Orthodox,"Aug 15, 1972"
http://ufcstats.com/fighter-details/fb6c531726447ff3,Megumi Fujii,"5' 3""",113 lbs.,--,,"Apr 26, 1974"
http://ufcstats.com/fighter-details/b1605ea39fba6af6,Kazuyuki Fujita,"6' 0""",235 lbs.,--,Orthodox,"Oct 16, 1970"
http://ufcstats.com/fighter-details/ccd58ff71e260ed5,Keisuke Fujiwara,"5' 6""",139 lbs.,--,Switch,--
http://ufcstats.com/fighter-details/7c35f869033901ae,Riki Fukuda,"6' 0""",185 lbs.,"73""",Southpaw,"Jan 06, 1981"
http://ufcstats.com/fighter-details/911fb265462f0d94,Travis Fulton,"6' 0""",240 lbs.,--,Orthodox,"May 29, 1977"
http://ufcstats.com/fighter-details/1f5f75658551f2d3,Sam Fulton,--,--,--,,--
http://ufcstats.com/fighter-details/4638cc6479cc0afe,Masio Fullen,"5' 10""",145 lbs.,"70""",Orthodox,"Oct 06, 1986"
http://ufcstats.com/fighter-details/aa3153a9941b4d44,Masakatsu Funaki,"6' 0""",185 lbs.,--,Southpaw,"Mar 13, 1969"
http://ufcstats.com/fighter-details/e9e1acc96536bb4f,Ricardo Funch,"5' 10""",170 lbs.,"74""",Southpaw,"Aug 14, 1980"
http://ufcstats.com/fighter-details/c3e2eca94b2320bc,Katsuaki Furuki,"6' 0""",168 lbs.,--,,"Nov 10, 1980"
http://ufcstats.com/fighter-details/fcd8b623892b9a10,James Gabert,--,178 lbs.,--,,--
http://ufcstats.com/fighter-details/fe98f86284a6eeb3,Gustavo Gabriel,"5' 6""",125 lbs.,--,Orthodox,"Apr 01, 1994"
http://ufcstats.com/fighter-details/ec34349e7dffcde7,Claudia Gadelha,"5' 4""",115 lbs.,"63""",Orthodox,"Dec 07, 1988"
http://ufcstats.com/fighter-details/a7a79b8efbceaaac,Alavutdin Gadjiev,"6' 2""",185 lbs.,--,Orthodox,"Jun 23, 1982"
http://ufcstats.com/fighter-details/6e344b71421103da,Magomed Gadzhiyasulov,"6' 2""",205 lbs.,"75""",Orthodox,"Nov 04, 1993"
http://ufcstats.com/fighter-details/9e8f6c728eb01124,Justin Gaethje,"5' 11""",155 lbs.,"70""",Orthodox,"Nov 14, 1988"
http://ufcstats.com/fighter-details/837d30395faca41e,Sheila Gaff,"5' 5""",135 lbs.,--,Orthodox,"Dec 29, 1989"
http://ufcstats.com/fighter-details/a54660deb6a8489c,Muin Gafurov,"5' 7""",135 lbs.,"68""",Orthodox,"May 17, 1996"
http://ufcstats.com/fighter-details/b8592b4a383696cd,Mitch Gagnon,"5' 5""",135 lbs.,"65""",Southpaw,"Oct 10, 1984"
http://ufcstats.com/fighter-details/8e6cfbd455f0f9c2,Brandon Gaines,"6' 3""",185 lbs.,--,,--
http://ufcstats.com/fighter-details/06dc1a58663579d2,Travis Galbraith,"6' 0""",170 lbs.,--,Orthodox,"May 18, 1981"
http://ufcstats.com/fighter-details/0876d21328cf4a45,Dave Galera,"5' 11""",135 lbs.,--,Orthodox,"Jan 12, 1978"
http://ufcstats.com/fighter-details/8a1b4330c7957961,Zelg Galesic,"6' 2""",185 lbs.,--,Orthodox,"Feb 16, 1979"
http://ufcstats.com/fighter-details/9e50097a89442158,Mickey Gall,"6' 2""",170 lbs.,"74""",Switch,"Jan 22, 1992"
http://ufcstats.com/fighter-details/96706c75a2b14164,Daniel Gallemore,"6' 5""",265 lbs.,--,,--
http://ufcstats.com/fighter-details/cc81c92fe2254935,Tom Gallicchio,"5' 10""",170 lbs.,--,Southpaw,"Sep 23, 1986"
http://ufcstats.com/fighter-details/7e654edcddd71550,Turrell Galloway,"5' 3""",145 lbs.,--,,--
http://ufcstats.com/fighter-details/ad3fdba28a7540cf,Eric Galvan,--,155 lbs.,--,,--
http://ufcstats.com/fighter-details/45fe6765c56d8018,Andre Galvao,"5' 7""",168 lbs.,--,Orthodox,"Sep 29, 1982"
http://ufcstats.com/fighter-details/e15d0a2519d6a0b5,Marcos Galvao,"5' 7""",135 lbs.,--,Orthodox,"Jun 23, 1981"
http://ufcstats.com/fighter-details/289a3b69b85da7cd,Lucas Gamaza,--,170 lbs.,--,,--
http://ufcstats.com/fighter-details/10559c53de0b950e,Joey Gambino,"5' 7""",145 lbs.,--,Orthodox,"Oct 26, 1988"
http://ufcstats.com/fighter-details/cc6f9d1e89f3449a,Manvel Gamburyan,"5' 5""",135 lbs.,"67""",Orthodox,"May 08, 1981"
http://ufcstats.com/fighter-details/72db2a14ffa73ece,Mateusz Gamrot,"5' 10""",155 lbs.,"70""",Southpaw,"Dec 11, 1990"
http://ufcstats.com/fighter-details/e463ce0a2ca474f4,Ryan Gandra,--,185 lbs.,--,,"May 08, 1995"
http://ufcstats.com/fighter-details/0d980975001ae3d8,Shamil Gamzatov,"6' 2""",205 lbs.,"76""",Orthodox,"Aug 09, 1990"
http://ufcstats.com/fighter-details/6d7886b094b471ac,Sean Gannon,"6' 3""",265 lbs.,--,Southpaw,--
http://ufcstats.com/fighter-details/787bb1f087ccff8a,Ciryl Gane,"6' 4""",245 lbs.,"81""",Orthodox,"Apr 12, 1990"
http://ufcstats.com/fighter-details/41904fc4d3f5bffc,Ariel Gandulla,"5' 11""",205 lbs.,--,Orthodox,"May 07, 1968"
http://ufcstats.com/fighter-details/8b27d25ce0221d60,Junye Gao,--,125 lbs.,--,,--
http://ufcstats.com/fighter-details/7bde387d50829adf,Eduardo Garagorri,"5' 9""",145 lbs.,"70""",Orthodox,"May 28, 1989"
http://ufcstats.com/fighter-details/d8c7c61b176e3994,Cody Garbrandt,"5' 8""",135 lbs.,"65""",Orthodox,"Jul 07, 1991"
http://ufcstats.com/fighter-details/8d49545dadf9b919,Edgar Garcia,"5' 10""",170 lbs.,"71""",Orthodox,"Feb 22, 1984"
http://ufcstats.com/fighter-details/917e53fa0adea0d3,Leonard Garcia,"5' 10""",145 lbs.,"68""",Orthodox,"Jul 14, 1979"
http://ufcstats.com/fighter-details/e5dc36e0aba7e9da,Alejandro Garcia,"5' 7""",145 lbs.,--,,--
http://ufcstats.com/fighter-details/8a04d94dfcfab159,Nick Garcia,"5' 4""",125 lbs.,--,,--
http://ufcstats.com/fighter-details/a2b12c3f3d60ff69,Alex Garcia,"5' 9""",170 lbs.,"72""",Orthodox,"Jul 14, 1987"
http://ufcstats.com/fighter-details/97cf1a2c7c5e7889,Steve Garcia,"6' 0""",145 lbs.,"75""",Southpaw,"May 22, 1992"
http://ufcstats.com/fighter-details/ac5a7400da3a9a41,Elias Garcia,"5' 5""",125 lbs.,"67""",Southpaw,"Sep 13, 1992"
http://ufcstats.com/fighter-details/e132d47bd9efbbe0,Rafa Garcia,"5' 7""",155 lbs.,"70""",Orthodox,"Aug 05, 1994"
http://ufcstats.com/fighter-details/9e92e1ca498d7244,Fernie Garcia,"5' 7""",135 lbs.,"67""",Orthodox,"Apr 12, 1992"
http://ufcstats.com/fighter-details/4f7e290e71d60f87,Rulon Gardner,"6' 3""",265 lbs.,--,Orthodox,"Aug 16, 1971"
http://ufcstats.com/fighter-details/70167689d6a01793,David Gardner,"5' 11""",155 lbs.,--,Orthodox,"May 17, 1977"
http://ufcstats.com/fighter-details/e4770d5ed44a3970,Brian Gassaway,"6' 1""",170 lbs.,--,Orthodox,"Aug 07, 1972"
http://ufcstats.com/fighter-details/8e5bfd4e82352340,Pablo Garza,"6' 1""",145 lbs.,"73""",Orthodox,"Sep 16, 1983"
http://ufcstats.com/fighter-details/a1b0715c4fd2dbd3,Azamat Gashimov,"5' 6""",125 lbs.,--,Orthodox,"Apr 07, 1990"
http://ufcstats.com/fighter-details/8c0580d4fff106c1,Kelvin Gastelum,"5' 9""",185 lbs.,"71""",Southpaw,"Oct 24, 1991"
http://ufcstats.com/fighter-details/6ded9184b2284645,Willie Gates,"5' 8""",125 lbs.,"72""",Orthodox,"Jan 21, 1987"
http://ufcstats.com/fighter-details/a4a80dd7336ffd59,Melissa Gatto,"5' 5""",135 lbs.,"69""",Orthodox,"May 02, 1996"
http://ufcstats.com/fighter-details/d758f272d94f5866,Sean Gauci,"5' 5""",125 lbs.,"64""",Switch,"Oct 07, 1996"
http://ufcstats.com/fighter-details/b72a60a0cadff408,Louis Gaudinot,"5' 3""",125 lbs.,"63""",Orthodox,"Aug 28, 1984"
http://ufcstats.com/fighter-details/2f815ed5f8278ba6,Ateba Gautier,"6' 4""",185 lbs.,"81""",Switch,"Apr 10, 2002"
http://ufcstats.com/fighter-details/618643d0d5c0631d,Manuel Gaxhja,"5' 8""",155 lbs.,--,Switch,"Jul 23, 1997"
http://ufcstats.com/fighter-details/effd0b70e6749ab2,Charlene Gellner,"5' 2""",125 lbs.,--,,--
http://ufcstats.com/fighter-details/6747ccd6d1acd266,Shamil Gaziev,"6' 4""",265 lbs.,"78""",Orthodox,"Feb 10, 1990"
http://ufcstats.com/fighter-details/2f1700b3a4a09bc7,Paul Georgieff,"6' 2""",170 lbs.,--,Orthodox,"Sep 22, 1982"
http://ufcstats.com/fighter-details/14e797332ea32cdb,Chad George,"5' 6""",135 lbs.,"68""",Southpaw,"Apr 30, 1982"
http://ufcstats.com/fighter-details/15edcf67ccf5be84,Brian Geraghty,"5' 7""",155 lbs.,--,Orthodox,"Nov 04, 1980"
http://ufcstats.com/fighter-details/42883268854b78be,Derek Getzel,"6' 0""",155 lbs.,--,,--
http://ufcstats.com/fighter-details/2db0c114414d4f06,Karine Gevorgyan,"5' 4""",125 lbs.,"63""",,"Mar 09, 1989"
http://ufcstats.com/fighter-details/eb70e786bbdf1d16,Yanis Ghemmouri,"5' 9""",135 lbs.,"69""",Orthodox,"Jan 24, 1995"
http://ufcstats.com/fighter-details/a24e080000fa7a35,Darrel Gholar,"5' 8""",194 lbs.,--,Orthodox,--
http://ufcstats.com/fighter-details/cb6783c39c01d896,Tiki Ghosn,"5' 10""",170 lbs.,--,Orthodox,"Feb 09, 1977"
http://ufcstats.com/fighter-details/de45aaae23dfa392,Christos Giagos,"5' 10""",155 lbs.,"71""",Orthodox,"Jan 23, 1990"
http://ufcstats.com/fighter-details/946db8a378903cc3,Joe Giannetti,"6' 0""",155 lbs.,"74""",Southpaw,"Jul 05, 1995"
http://ufcstats.com/fighter-details/96a221341035b701,Nick Gibbons,"5' 10""",155 lbs.,--,,--
http://ufcstats.com/fighter-details/f74e037b97917027,James Giboo,"5' 11""",170 lbs.,--,Orthodox,"Jan 06, 1978"
http://ufcstats.com/fighter-details/69db199087a1a792,Lee Gibson,"5' 7""",155 lbs.,--,,--
http://ufcstats.com/fighter-details/63eedfcc73071d41,Lance Gibson,"5' 9""",185 lbs.,--,Orthodox,"Nov 20, 1970"
http://ufcstats.com/fighter-details/700a674c042b7a96,Cody Gibson,"5' 10""",135 lbs.,"71""",Orthodox,"Sep 11, 1987"
http://ufcstats.com/fighter-details/09439946214993bc,Chase Gibson,"5' 10""",155 lbs.,"72""",Orthodox,"Feb 07, 1990"
http://ufcstats.com/fighter-details/db8b800176d26f6e,Kenny Giddens,"5' 11""",155 lbs.,--,,--
http://ufcstats.com/fighter-details/83825fad27ab3581,Joseph Gigliotti,"5' 11""",185 lbs.,--,Orthodox,"Aug 13, 1993"
http://ufcstats.com/fighter-details/e7f51d9f9e9259e7,Thomas Gifford,"6' 1""",155 lbs.,"75""",Orthodox,"Jul 26, 1992"
http://ufcstats.com/fighter-details/6bb1d2b714d4b3bc,Joey Gilbert,"5' 11""",155 lbs.,--,Orthodox,"Jun 05, 1976"
http://ufcstats.com/fighter-details/b27a1fcb56a3035a,Trevin Giles,"6' 0""",170 lbs.,"74""",Orthodox,"Aug 06, 1992"
http://ufcstats.com/fighter-details/160b931119c1bf91,Jesse Gillespie,--,185 lbs.,--,,--
http://ufcstats.com/fighter-details/42c96a9c4802e2e1,Kultar Gill,"6' 0""",154 lbs.,--,Orthodox,"Mar 24, 1979"
http://ufcstats.com/fighter-details/84ff027394f7e470,Gregor Gillespie,"5' 7""",155 lbs.,"71""",Orthodox,"Nov 13, 1986"
http://ufcstats.com/fighter-details/91720876db0ee468,Jason Gilliam,"6' 0""",170 lbs.,--,Orthodox,--
http://ufcstats.com/fighter-details/ce175eaafe867d1f,Micheal Gillmore,"5' 11""",170 lbs.,"72""",Orthodox,"Mar 28, 1987"
http://ufcstats.com/fighter-details/10ccdcd14c3dfcf1,Krishaun Gilmore,--,--,--,,--
http://ufcstats.com/fighter-details/c96518b7f6881004,Bob Gilstrap,"6' 3""",200 lbs.,--,Orthodox,--
